Date,Holidays_Count,PM2.5,PM10,NO2,SO2,CO,O3,AQI,City,Year,Month,Day,DayOfWeek,DayOfYear,Week,Quarter,Month_sin,Month_cos,Day_sin,Day_cos,PM2.5_rolling_mean_3,PM2.5_rolling_std_3,PM2.5_rolling_min_3,PM2.5_rolling_max_3,PM2.5_rolling_mean_7,PM2.5_rolling_std_7,PM2.5_rolling_min_7,PM2.5_rolling_max_7,PM10_rolling_mean_3,PM10_rolling_std_3,PM10_rolling_min_3,PM10_rolling_max_3,PM10_rolling_mean_7,PM10_rolling_std_7,PM10_rolling_min_7,PM10_rolling_max_7,NO2_rolling_mean_3,NO2_rolling_std_3,NO2_rolling_min_3,NO2_rolling_max_3,NO2_rolling_mean_7,NO2_rolling_std_7,NO2_rolling_min_7,NO2_rolling_max_7,SO2_rolling_mean_3,SO2_rolling_std_3,SO2_rolling_min_3,SO2_rolling_max_3,SO2_rolling_mean_7,SO2_rolling_std_7,SO2_rolling_min_7,SO2_rolling_max_7,CO_rolling_mean_3,CO_rolling_std_3,CO_rolling_min_3,CO_rolling_max_3,CO_rolling_mean_7,CO_rolling_std_7,CO_rolling_min_7,CO_rolling_max_7,O3_rolling_mean_3,O3_rolling_std_3,O3_rolling_min_3,O3_rolling_max_3,O3_rolling_mean_7,O3_rolling_std_7,O3_rolling_min_7,O3_rolling_max_7,AQI_rolling_mean_3,AQI_rolling_std_3,AQI_rolling_min_3,AQI_rolling_max_3,AQI_rolling_mean_7,AQI_rolling_std_7,AQI_rolling_min_7,AQI_rolling_max_7,AQI_lag_1,AQI_lag_2,AQI_lag_3,AQI_lag_4,AQI_lag_5,AQI_lag_6,AQI_lag_7,PM2.5_lag_1,PM2.5_lag_2,PM2.5_lag_3,PM2.5_lag_4,PM2.5_lag_5,PM2.5_lag_6,PM2.5_lag_7,PM10_lag_1,PM10_lag_2,PM10_lag_3,PM10_lag_4,PM10_lag_5,PM10_lag_6,PM10_lag_7,NO2_lag_1,NO2_lag_2,NO2_lag_3,NO2_lag_4,NO2_lag_5,NO2_lag_6,NO2_lag_7,SO2_lag_1,SO2_lag_2,SO2_lag_3,SO2_lag_4,SO2_lag_5,SO2_lag_6,SO2_lag_7,CO_lag_1,CO_lag_2,CO_lag_3,CO_lag_4,CO_lag_5,CO_lag_6,CO_lag_7,O3_lag_1,O3_lag_2,O3_lag_3,O3_lag_4,O3_lag_5,O3_lag_6,O3_lag_7
2024-07-10,0,62.21,178.49,54.44,35.96,1.76,30.56,140,Delhi,2024,7,10,2,192,28,3,-0.4999999999999997,-0.8660254037844388,0.8978045395707416,-0.4403941515576344,42.32999999999999,25.103858269198675,14.12,62.21,33.668571428571425,18.24494489675885,14.12,62.21,127.13666666666676,48.73068882473767,81.54,178.49,112.65,38.50685436819557,62.75,178.49,51.33333333333334,4.446361808639892,46.24,54.44,49.13428571428572,3.3553035488264493,46.24,54.44,35.830000000000005,0.14730919862359398,35.67,35.96,35.49142857142857,0.3458047894164856,35.07,35.96,1.2100000000000004,0.535630469633684,0.69,1.76,1.0257142857142856,0.3611951062264041,0.69,1.76,30.343333333333337,0.19087517736831391,30.2,30.56,30.297142857142855,0.15283043822032738,30.14,30.56,75.66666666666667,25.579940057264977,58.0,105.0,89.28571428571429,29.7024930811929,58.0,128.0,105.0,58.0,64.0,88.0,60.0,122.0,128.0,50.66,14.12,14.74,22.78,39.3,31.87,37.15,121.38,81.54,123.29,62.75,89.27,131.83,129.17,53.32,46.24,46.63,46.9,47.7,48.71,48.37,35.86,35.67,35.41,35.32,35.15,35.07,35.84,1.18,0.69,0.78,0.85,0.9,1.02,0.9,30.2,30.27,30.36,30.4,30.15,30.14,30.18
2024-07-11,0,34.43,120.46,50.73,36.0,1.09,31.76,108,Delhi,2024,7,11,3,193,28,3,-0.4999999999999997,-0.8660254037844388,0.7907757369376989,-0.6121059825476626,49.09999999999999,13.955547284145204,34.43,62.21,34.03428571428571,18.228534277467684,14.12,62.21,140.11000000000007,33.241237943254625,120.46,178.49,111.0257142857143,37.79621359216888,62.75,178.49,52.830000000000005,1.9029188106689685,50.73,54.44,49.42285714285715,3.3993073524169555,46.24,54.44,35.940000000000005,0.0721110255032556,35.86,36.0,35.62428571428571,0.33540309792500456,35.15,36.0,1.3433333333333337,0.3636390151418494,1.09,1.76,1.0357142857142858,0.36197868919118714,0.69,1.76,30.840000000000003,0.8168231142678235,30.2,31.76,30.52857142857143,0.559834159107642,30.15,31.76,101.0,41.14608122288126,58.0,140.0,91.0,32.5217875687497,58.0,140.0,140.0,105.0,58.0,64.0,88.0,60.0,122.0,62.21,50.66,14.12,14.74,22.78,39.3,31.87,178.49,121.38,81.54,123.29,62.75,89.27,131.83,54.44,53.32,46.24,46.63,46.9,47.7,48.71,35.96,35.86,35.67,35.41,35.32,35.15,35.07,1.76,1.18,0.69,0.78,0.85,0.9,1.02,30.56,30.2,30.27,30.36,30.4,30.15,30.14
2024-07-12,0,24.39,100.11,48.13,35.98,0.74,37.25,99,Delhi,2024,7,12,4,194,28,3,-0.4999999999999997,-0.8660254037844388,0.6513724827222223,-0.758758122692791,40.34333333333333,19.59116467526493,24.39,62.21,31.904285714285713,18.381163235900353,14.12,62.21,133.02000000000007,40.67150476685214,100.11,178.49,112.57428571428571,36.96930657412331,62.75,178.49,51.100000000000016,3.1712300452660513,48.13,54.44,49.48428571428572,3.3667138139092563,46.24,54.44,35.98,0.019999999978327236,35.96,36.0,35.74285714285715,0.2822950162382431,35.32,36.0,1.1966666666666672,0.5182984982935356,0.74,1.76,1.012857142857143,0.3767277657988698,0.69,1.76,33.190000000000005,3.5668894011453176,30.56,37.25,31.542857142857144,2.5727204426792953,30.2,37.25,117.66666666666667,19.399312702600533,105.0,140.0,89.0,30.675723300359472,58.0,140.0,108.0,140.0,105.0,58.0,64.0,88.0,60.0,34.43,62.21,50.66,14.12,14.74,22.78,39.3,120.46,178.49,121.38,81.54,123.29,62.75,89.27,50.73,54.44,53.32,46.24,46.63,46.9,47.7,36.0,35.96,35.86,35.67,35.41,35.32,35.15,1.09,1.76,1.18,0.69,0.78,0.85,0.9,31.76,30.56,30.2,30.27,30.36,30.4,30.15
2024-07-13,0,27.19,98.64,49.9,36.22,0.95,40.64,96,Delhi,2024,7,13,5,195,28,3,-0.4999999999999997,-0.8660254037844388,0.48530196253108104,-0.8743466161445821,28.66999999999999,5.18104236616709,24.39,34.43,32.534285714285716,18.08957605652533,14.12,62.21,106.4033333333334,12.195598932952311,98.64,120.46,117.70142857142858,30.897868010902155,81.54,178.49,49.58666666666668,1.3280185741667032,48.13,50.73,49.91285714285714,3.167994708991169,46.24,54.44,36.06666666666667,0.1331665623663495,35.98,36.22,35.871428571428574,0.26181600228045065,35.41,36.22,0.9266666666666671,0.1761628034896526,0.74,1.09,1.0271428571428571,0.37138094932805604,0.69,1.76,36.550000000000004,4.481194037307879,31.76,40.64,33.005714285714284,4.206850988338512,30.2,40.64,115.66666666666667,21.548395145190696,99.0,140.0,94.57142857142857,27.95148858801492,58.0,140.0,99.0,108.0,140.0,105.0,58.0,64.0,88.0,24.39,34.43,62.21,50.66,14.12,14.74,22.78,100.11,120.46,178.49,121.38,81.54,123.29,62.75,48.13,50.73,54.44,53.32,46.24,46.63,46.9,35.98,36.0,35.96,35.86,35.67,35.41,35.32,0.74,1.09,1.76,1.18,0.69,0.78,0.85,37.25,31.76,30.56,30.2,30.27,30.36,30.4
2024-07-15,0,22.2,40.0,48.38,36.37,0.93,40.5,61,Delhi,2024,7,15,0,197,29,3,-0.4999999999999997,-0.8660254037844388,0.10116832198743272,-0.994869323391895,24.593333333333323,2.501206375602135,22.2,27.19,33.6,17.056803139316166,14.12,62.21,79.58333333333341,34.28805088268282,40.0,100.11,105.80285714285716,42.31492515030938,40.0,178.49,48.80333333333334,0.9579317999377199,48.13,49.9,50.16285714285714,2.9255239660949766,46.24,54.44,36.19,0.19672315572688281,35.98,36.37,36.00857142857143,0.22923267448193874,35.67,36.37,0.8733333333333338,0.11590225767142727,0.74,0.95,1.0485714285714287,0.35886063085960135,0.69,1.76,39.46333333333334,1.9180806378611426,37.25,40.64,34.45428571428572,4.841858655318711,30.2,40.64,101.0,6.244997998393685,96.0,108.0,95.71428571428571,27.8011647580632,58.0,140.0,96.0,99.0,108.0,140.0,105.0,58.0,64.0,27.19,24.39,34.43,62.21,50.66,14.12,14.74,98.64,100.11,120.46,178.49,121.38,81.54,123.29,49.9,48.13,50.73,54.44,53.32,46.24,46.63,36.22,35.98,36.0,35.96,35.86,35.67,35.41,0.95,0.74,1.09,1.76,1.18,0.69,0.78,40.64,37.25,31.76,30.56,30.2,30.27,30.36
2024-07-16,0,29.96,72.82,46.26,36.63,0.9,40.61,58,Delhi,2024,7,16,1,198,29,3,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,26.44999999999999,3.932569134804743,22.2,29.96,35.862857142857145,14.964083349014153,22.2,62.21,70.48666666666674,29.389551431307215,40.0,98.64,104.55714285714285,43.26591680691573,40.0,178.49,48.18000000000001,1.8282231811238787,46.26,49.9,50.16571428571428,2.9210606358137885,46.26,54.44,36.40666666666667,0.20744477176464932,36.22,36.63,36.145714285714284,0.2754303991291749,35.86,36.63,0.9266666666666671,0.025166114784248014,0.9,0.95,1.0785714285714285,0.3316337624261908,0.74,1.76,40.58333333333334,0.07371114799068879,40.5,40.64,35.93142857142857,4.929037866125982,30.2,40.64,85.33333333333333,21.126602503319624,61.0,99.0,95.28571428571429,28.38846177419579,58.0,140.0,61.0,96.0,99.0,108.0,140.0,105.0,58.0,22.2,27.19,24.39,34.43,62.21,50.66,14.12,40.0,98.64,100.11,120.46,178.49,121.38,81.54,48.38,49.9,48.13,50.73,54.44,53.32,46.24,36.37,36.22,35.98,36.0,35.96,35.86,35.67,0.93,0.95,0.74,1.09,1.76,1.18,0.69,40.5,40.64,37.25,31.76,30.56,30.2,30.27
2024-07-18,0,23.33,84.65,48.2,36.61,1.0,40.69,71,Delhi,2024,7,18,3,200,29,3,-0.4999999999999997,-0.8660254037844388,-0.4853019625310808,-0.8743466161445822,25.163333333333327,4.192282592258376,22.2,29.96,31.958571428571425,13.993782462904745,22.2,62.21,65.82333333333341,23.13267458236196,40.0,84.65,99.30999999999999,43.11263465234719,40.0,178.49,47.613333333333344,1.1754715365895343,46.26,48.38,49.43428571428571,2.6256799572873972,46.26,54.44,36.53666666666667,0.1446835627584993,36.37,36.63,36.25285714285714,0.29118804266839354,35.96,36.63,0.9433333333333338,0.05131601439447487,0.9,1.0,1.052857142857143,0.32942952133014464,0.74,1.76,40.6,0.09539392016672846,40.5,40.69,37.43,4.469287788151801,30.56,40.69,71.66666666666667,21.12660250331955,58.0,96.0,95.28571428571429,28.38846177419579,58.0,140.0,58.0,61.0,96.0,99.0,108.0,140.0,105.0,29.96,22.2,27.19,24.39,34.43,62.21,50.66,72.82,40.0,98.64,100.11,120.46,178.49,121.38,46.26,48.38,49.9,48.13,50.73,54.44,53.32,36.63,36.37,36.22,35.98,36.0,35.96,35.86,0.9,0.93,0.95,0.74,1.09,1.76,1.18,40.61,40.5,40.64,37.25,31.76,30.56,30.2
2024-07-19,0,31.92,106.91,50.23,37.43,1.17,40.73,98,Delhi,2024,7,19,4,201,29,3,-0.4999999999999997,-0.8660254037844388,-0.651372482722222,-0.7587581226927911,28.403333333333325,4.501603418044701,23.33,31.92,27.631428571428575,4.632117689110217,22.2,34.43,88.12666666666674,17.30888307584979,72.82,106.91,89.08428571428571,26.48435566968179,40.0,120.46,48.23000000000001,1.9851700179074603,46.26,50.23,48.832857142857144,1.5496850678538672,46.26,50.73,36.89000000000001,0.46776062254017436,36.61,37.43,36.462857142857146,0.49999047610238917,35.98,37.43,1.0233333333333337,0.1365039681962908,0.9,1.17,0.9685714285714285,0.1384953153754696,0.74,1.17,40.67666666666667,0.06110100930533106,40.61,40.73,38.88285714285714,3.3853789265280114,31.76,40.73,63.333333333333336,6.806859285549088,58.0,71.0,90.42857142857143,29.341990064625765,58.0,140.0,71.0,58.0,61.0,96.0,99.0,108.0,140.0,23.33,29.96,22.2,27.19,24.39,34.43,62.21,84.65,72.82,40.0,98.64,100.11,120.46,178.49,48.2,46.26,48.38,49.9,48.13,50.73,54.44,36.61,36.63,36.37,36.22,35.98,36.0,35.96,1.0,0.9,0.93,0.95,0.74,1.09,1.76,40.69,40.61,40.5,40.64,37.25,31.76,30.56
2024-07-20,0,29.1,113.3,48.95,38.25,0.95,40.78,61,Delhi,2024,7,20,5,202,29,3,-0.4999999999999997,-0.8660254037844388,-0.7907757369376986,-0.6121059825476627,28.116666666666656,4.3786108908364785,23.33,31.92,26.87,3.665533158134973,22.2,31.92,101.62000000000008,15.039737364731334,84.65,113.3,88.06142857142858,25.176603840718723,40.0,113.3,49.12666666666667,1.0264664306892226,48.2,50.23,48.57857142857143,1.3147297386610262,46.26,50.23,37.43000000000001,0.8199999999995083,36.61,38.25,36.784285714285716,0.7912407375537428,35.98,38.25,1.0400000000000003,0.11532562594671075,0.95,1.17,0.9485714285714285,0.1277273882700341,0.74,1.17,40.73333333333334,0.045092497581587274,40.69,40.78,40.17142857142857,1.2913743140689617,37.25,40.78,75.66666666666667,20.40424792373561,58.0,98.0,84.42857142857143,20.468326286059646,58.0,108.0,98.0,71.0,58.0,61.0,96.0,99.0,108.0,31.92,23.33,29.96,22.2,27.19,24.39,34.43,106.91,84.65,72.82,40.0,98.64,100.11,120.46,50.23,48.2,46.26,48.38,49.9,48.13,50.73,37.43,36.61,36.63,36.37,36.22,35.98,36.0,1.17,1.0,0.9,0.93,0.95,0.74,1.09,40.73,40.69,40.61,40.5,40.64,37.25,31.76
2024-07-22,0,18.62,66.9,47.46,37.71,0.92,48.36,72,Delhi,2024,7,22,0,204,30,3,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213,26.546666666666656,7.008004946727151,18.62,31.92,26.045714285714286,4.791881527279479,18.62,31.92,95.70333333333342,25.14820139360732,66.9,113.3,83.31714285714285,25.652318098168827,40.0,113.3,48.88000000000002,1.3863260799676904,47.46,50.23,48.48285714285714,1.375799334761142,46.26,50.23,37.79666666666667,0.4168133075281349,37.43,38.25,37.03142857142857,0.7679936755709792,36.22,38.25,1.0133333333333339,0.13650396819629076,0.92,1.17,0.9742857142857143,0.09180725150318929,0.9,1.17,43.29,4.3908199689813605,40.73,48.36,41.75857142857143,2.912349730435957,40.5,48.36,76.66666666666667,19.139836293272445,61.0,98.0,77.71428571428571,19.111203395870138,58.0,99.0,61.0,98.0,71.0,58.0,61.0,96.0,99.0,29.1,31.92,23.33,29.96,22.2,27.19,24.39,113.3,106.91,84.65,72.82,40.0,98.64,100.11,48.95,50.23,48.2,46.26,48.38,49.9,48.13,38.25,37.43,36.61,36.63,36.37,36.22,35.98,0.95,1.17,1.0,0.9,0.93,0.95,0.74,40.78,40.73,40.69,40.61,40.5,40.64,37.25
2024-07-23,0,27.54,81.92,49.68,33.05,0.92,55.73,75,Delhi,2024,7,23,1,205,30,3,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355,25.08666666666666,5.654355253550364,18.62,29.1,26.095714285714283,4.80761152460162,18.62,31.92,87.3733333333334,23.675813256009587,66.9,113.3,80.92857142857143,24.75033227290426,40.0,113.3,48.69666666666668,1.1314739649377497,47.46,49.68,48.45142857142857,1.3400799549727147,46.26,50.23,36.336666666666666,2.8591140819023795,33.05,38.25,36.57857142857143,1.6978754231048878,33.05,38.25,0.9300000000000005,0.017320508075706332,0.92,0.95,0.97,0.0938083151964601,0.9,1.17,48.29,7.475245815356624,40.78,55.73,43.91428571428571,5.9485372351599715,40.5,55.73,77.0,18.999999999998312,61.0,98.0,73.85714285714286,16.66761902041647,58.0,98.0,72.0,61.0,98.0,71.0,58.0,61.0,96.0,18.62,29.1,31.92,23.33,29.96,22.2,27.19,66.9,113.3,106.91,84.65,72.82,40.0,98.64,47.46,48.95,50.23,48.2,46.26,48.38,49.9,37.71,38.25,37.43,36.61,36.63,36.37,36.22,0.92,0.95,1.17,1.0,0.9,0.93,0.95,48.36,40.78,40.73,40.69,40.61,40.5,40.64
2024-07-24,0,23.78,78.8,47.51,28.85,0.66,23.67,71,Delhi,2024,7,24,2,206,30,3,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,23.313333333333322,4.478273476838263,18.62,27.54,26.321428571428573,4.627960056630565,18.62,31.92,75.8733333333334,7.926167632181884,66.9,81.92,86.47142857142856,17.27133311644359,66.9,113.3,48.216666666666676,1.2675304072613172,47.46,49.68,48.32714285714286,1.3873201299132494,46.26,50.23,33.20333333333334,4.431989771347894,28.85,37.71,35.50428571428571,3.388838823466086,28.85,38.25,0.8333333333333338,0.15011106998930465,0.66,0.92,0.9314285714285714,0.1510439860248795,0.66,1.17,42.58666666666667,16.791647725382358,23.67,55.73,41.51,9.746967049634263,23.67,55.73,69.33333333333333,7.3711147958275305,61.0,75.0,70.85714285714286,13.631196712312189,58.0,98.0,75.0,72.0,61.0,98.0,71.0,58.0,61.0,27.54,18.62,29.1,31.92,23.33,29.96,22.2,81.92,66.9,113.3,106.91,84.65,72.82,40.0,49.68,47.46,48.95,50.23,48.2,46.26,48.38,33.05,37.71,38.25,37.43,36.61,36.63,36.37,0.92,0.92,0.95,1.17,1.0,0.9,0.93,55.73,48.36,40.78,40.73,40.69,40.61,40.5
2024-07-25,0,25.12,75.27,45.17,37.6,0.61,55.5,90,Delhi,2024,7,25,3,207,30,3,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,25.47999999999999,1.905675733176859,23.78,27.54,25.63,4.346757412146876,18.62,31.92,78.66333333333341,3.3271058494502124,75.27,81.92,86.82142857142857,16.970791995440106,66.9,113.3,47.45333333333334,2.255533935309368,45.17,49.68,48.17142857142858,1.6868454638919852,45.17,50.23,33.166666666666664,4.3761665111524675,28.85,37.6,35.642857142857146,3.4615926694985752,28.85,38.25,0.7300000000000004,0.16643316977093403,0.61,0.92,0.89,0.19459359359101425,0.61,1.17,44.96666666666667,18.443812874059937,23.67,55.73,43.637142857142855,11.054841645609999,23.67,55.73,72.66666666666667,2.081665999450509,71.0,75.0,72.28571428571429,12.93205688350934,58.0,98.0,71.0,75.0,72.0,61.0,98.0,71.0,58.0,23.78,27.54,18.62,29.1,31.92,23.33,29.96,78.8,81.92,66.9,113.3,106.91,84.65,72.82,47.51,49.68,47.46,48.95,50.23,48.2,46.26,28.85,33.05,37.71,38.25,37.43,36.61,36.63,0.66,0.92,0.92,0.95,1.17,1.0,0.9,23.67,55.73,48.36,40.78,40.73,40.69,40.61
2024-07-26,0,29.09,86.08,34.46,37.42,0.65,36.08,66,Delhi,2024,7,26,4,208,30,3,-0.4999999999999997,-0.8660254037844388,-0.8486442574947509,0.5289640103269624,25.99666666666666,2.761418717498735,23.78,29.09,26.452857142857145,4.3838290503748905,18.62,31.92,80.05000000000007,5.512340700656254,75.27,86.08,87.02571428571427,16.94888969534213,66.9,113.3,42.38,6.9579954009757525,34.46,47.51,46.208571428571425,5.448325212306321,34.46,50.23,34.623333333333335,5.000663289337968,28.85,37.6,35.75857142857143,3.512475046513988,28.85,38.25,0.6400000000000005,0.026457513110655397,0.61,0.66,0.84,0.20623611064343542,0.61,1.17,38.41666666666668,16.043136642606317,23.67,55.5,42.97857142857142,11.391852978585337,23.67,55.73,78.66666666666667,10.016652800874636,71.0,90.0,76.85714285714286,12.694205652307698,61.0,98.0,90.0,71.0,75.0,72.0,61.0,98.0,71.0,25.12,23.78,27.54,18.62,29.1,31.92,23.33,75.27,78.8,81.92,66.9,113.3,106.91,84.65,45.17,47.51,49.68,47.46,48.95,50.23,48.2,37.6,28.85,33.05,37.71,38.25,37.43,36.61,0.61,0.66,0.92,0.92,0.95,1.17,1.0,55.5,23.67,55.73,48.36,40.78,40.73,40.69
2024-07-27,0,26.31,95.5,33.88,36.42,0.67,29.93,110,Delhi,2024,7,27,5,209,30,3,-0.4999999999999997,-0.8660254037844388,-0.72479278722912,0.6889669190756865,26.839999999999993,2.037375763088097,25.12,29.09,25.65142857142857,3.6729299320526225,18.62,29.1,85.61666666666673,10.122955760717364,75.27,95.5,85.39571428571428,15.173549197145986,66.9,113.3,37.83666666666668,6.357470671055737,33.88,45.17,43.87285714285714,6.779114284048858,33.88,49.68,37.146666666666675,0.6357148207589162,36.42,37.6,35.614285714285714,3.4526070205132955,28.85,38.25,0.6433333333333338,0.03055050463304715,0.61,0.67,0.7685714285714287,0.15247169916944212,0.61,0.95,40.50333333333334,13.346558857373614,29.93,55.5,41.43571428571429,12.43109120598099,23.67,55.73,75.66666666666667,12.662279942145846,66.0,90.0,76.14285714285714,13.208943579121474,61.0,98.0,66.0,90.0,71.0,75.0,72.0,61.0,98.0,29.09,25.12,23.78,27.54,18.62,29.1,31.92,86.08,75.27,78.8,81.92,66.9,113.3,106.91,34.46,45.17,47.51,49.68,47.46,48.95,50.23,37.42,37.6,28.85,33.05,37.71,38.25,37.43,0.65,0.61,0.66,0.92,0.92,0.95,1.17,36.08,55.5,23.67,55.73,48.36,40.78,40.73
2024-07-29,0,24.23,79.56,35.94,36.26,0.54,50.37,73,Delhi,2024,7,29,0,211,31,3,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306,26.543333333333322,2.438387445290887,24.23,29.09,24.955714285714286,3.3586250021125923,18.62,29.09,87.04666666666674,8.01384635075067,79.56,95.5,80.57571428571428,8.890061599236198,66.9,95.5,34.76000000000001,1.0622617379916848,33.88,35.94,42.01428571428572,6.936752018879809,33.88,49.68,36.7,0.628649345819425,36.26,37.42,35.33,3.276868423765144,28.85,37.71,0.6200000000000004,0.07000000000000355,0.54,0.67,0.7100000000000001,0.14988884770610625,0.54,0.92,38.793333333333344,10.486659779612268,29.93,50.37,42.80571428571428,12.867564982210812,23.67,55.73,88.66666666666667,22.030282189143016,66.0,110.0,77.85714285714286,16.807028008437825,61.0,110.0,110.0,66.0,90.0,71.0,75.0,72.0,61.0,26.31,29.09,25.12,23.78,27.54,18.62,29.1,95.5,86.08,75.27,78.8,81.92,66.9,113.3,33.88,34.46,45.17,47.51,49.68,47.46,48.95,36.42,37.42,37.6,28.85,33.05,37.71,38.25,0.67,0.65,0.61,0.66,0.92,0.92,0.95,29.93,36.08,55.5,23.67,55.73,48.36,40.78
2024-07-30,0,26.71,95.99,33.47,35.57,0.57,39.85,93,Delhi,2024,7,30,1,212,31,3,-0.4999999999999997,-0.8660254037844388,-0.20129852008866114,0.9795299412524943,25.74999999999999,1.3314653581746299,24.23,26.71,26.111428571428572,1.8827588673100648,23.78,29.09,90.35000000000008,9.34762536691025,79.56,95.99,84.73142857142857,8.204515887759372,75.27,95.99,34.43000000000001,1.323669142951206,33.47,35.94,40.01571428571429,7.119224810663458,33.47,49.68,36.083333333333336,0.45170049073750285,35.57,36.42,35.02428571428571,3.113577027273331,28.85,37.6,0.5933333333333337,0.06806859285554409,0.54,0.67,0.66,0.1243650540411742,0.54,0.92,40.050000000000004,10.221467604997073,29.93,50.37,41.589999999999996,12.655603502006112,23.67,55.73,83.0,23.643180835072457,66.0,110.0,79.57142857142857,15.349887544189693,66.0,110.0,73.0,110.0,66.0,90.0,71.0,75.0,72.0,24.23,26.31,29.09,25.12,23.78,27.54,18.62,79.56,95.5,86.08,75.27,78.8,81.92,66.9,35.94,33.88,34.46,45.17,47.51,49.68,47.46,36.26,36.42,37.42,37.6,28.85,33.05,37.71,0.54,0.67,0.65,0.61,0.66,0.92,0.92,50.37,29.93,36.08,55.5,23.67,55.73,48.36
2024-07-31,0,23.45,83.63,33.17,36.39,0.52,47.8,95,Delhi,2024,7,31,2,213,31,3,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,24.796666666666656,1.7022729902552898,23.45,26.71,25.527142857142856,1.996719929345199,23.45,29.09,86.39333333333342,8.556473183119335,79.56,95.99,84.97571428571429,8.13199208301447,75.27,95.99,34.19333333333334,1.5200767524485599,33.17,35.94,37.65714285714286,6.036355728102378,33.17,47.51,36.07333333333333,0.4407191093343936,35.57,36.39,35.501428571428576,3.0149595274867926,28.85,37.6,0.5433333333333338,0.02516611478424545,0.52,0.57,0.602857142857143,0.06047431568145453,0.52,0.67,46.00666666666667,5.4844902528256325,39.85,50.37,40.457142857142856,11.479160413963783,23.67,55.5,92.0,18.520259177450498,73.0,110.0,82.57142857142857,15.672238117744014,66.0,110.0,93.0,73.0,110.0,66.0,90.0,71.0,75.0,26.71,24.23,26.31,29.09,25.12,23.78,27.54,95.99,79.56,95.5,86.08,75.27,78.8,81.92,33.47,35.94,33.88,34.46,45.17,47.51,49.68,35.57,36.26,36.42,37.42,37.6,28.85,33.05,0.57,0.54,0.67,0.65,0.61,0.66,0.92,39.85,50.37,29.93,36.08,55.5,23.67,55.73
2024-08-01,0,10.9,44.1,33.52,36.84,0.56,46.13,55,Delhi,2024,8,1,3,214,31,3,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945,20.35333333333332,8.347516596770197,10.9,26.71,23.687142857142856,5.931876359374938,10.9,29.09,74.57333333333341,27.104620147374305,44.1,95.99,80.0185714285714,17.594731624906935,44.1,95.99,33.38666666666668,0.18929694486368637,33.17,33.52,35.65857142857143,4.295398423784603,33.17,45.17,36.26666666666667,0.6439202849208223,35.57,36.84,36.642857142857146,0.7035792844637342,35.57,37.6,0.5500000000000004,0.026457513110655088,0.52,0.57,0.5885714285714286,0.05639993245518742,0.52,0.67,44.593333333333334,4.191853209898819,39.85,47.8,43.66571428571428,8.84058229066868,29.93,55.5,87.0,12.165525060593906,73.0,95.0,85.42857142857143,15.883504471178068,66.0,110.0,95.0,93.0,73.0,110.0,66.0,90.0,71.0,23.45,26.71,24.23,26.31,29.09,25.12,23.78,83.63,95.99,79.56,95.5,86.08,75.27,78.8,33.17,33.47,35.94,33.88,34.46,45.17,47.51,36.39,35.57,36.26,36.42,37.42,37.6,28.85,0.52,0.57,0.54,0.67,0.65,0.61,0.66,47.8,39.85,50.37,29.93,36.08,55.5,23.67
2024-08-02,0,20.71,69.78,34.2,36.97,0.63,42.62,72,Delhi,2024,8,2,4,215,31,3,-0.8660254037844385,-0.5000000000000004,0.39435585511331855,0.9189578116202306,18.35333333333332,6.5985629748722125,10.9,23.45,23.057142857142857,5.988251593153995,10.9,29.09,65.83666666666674,20.05785714709963,44.1,83.63,79.23428571428572,17.960239286774975,44.1,95.99,33.63000000000002,0.5237365750082251,33.17,34.2,34.09142857142857,0.9283754371935771,33.17,35.94,36.73333333333334,0.3043572462297097,36.39,36.97,36.55285714285714,0.5922193930685482,35.57,37.42,0.5700000000000005,0.05567764362830462,0.52,0.63,0.5914285714285714,0.058145957563271,0.52,0.67,45.51666666666667,2.6439049402993446,42.62,47.8,41.825714285714284,7.144687670203037,29.93,50.37,81.0,22.538855339167892,55.0,95.0,83.14285714285714,19.12614764686669,55.0,110.0,55.0,95.0,93.0,73.0,110.0,66.0,90.0,10.9,23.45,26.71,24.23,26.31,29.09,25.12,44.1,83.63,95.99,79.56,95.5,86.08,75.27,33.52,33.17,33.47,35.94,33.88,34.46,45.17,36.84,36.39,35.57,36.26,36.42,37.42,37.6,0.56,0.52,0.57,0.54,0.67,0.65,0.61,46.13,47.8,39.85,50.37,29.93,36.08,55.5
